DATA;Ora;VALORE
2020-04-01;17;3333502
2020-04-01;18;3676510
2020-04-01;19;4314040
2020-04-01;20;4798962
2020-04-01;21;4912895
2020-04-01;22;4495300
2020-04-01;23;3885602
2020-04-01;24;3316399
2020-04-02;1;2816056
2020-04-02;2;2479631
2020-04-02;3;2302937
2020-04-02;4;2234052
2020-04-02;5;2226806
2020-04-02;6;2330736
2020-04-02;7;2544300
2020-04-02;8;2928408
2020-04-02;9;3566158
2020-04-02;10;3622940
2020-04-02;11;3483305
2020-04-02;12;3377874
2020-04-02;13;3224574
2020-04-02;14;2980451
2020-04-02;15;2946856
2020-04-02;16;2936866
2020-04-02;17;3115486
2020-04-02;18;3518324
2020-04-02;19;4212414
2020-04-02;20;4729613
2020-04-02;21;4865624
2020-04-02;22;4443546
2020-04-02;23;3817390
2020-04-02;24;3263613
2020-04-03;1;2782532
2020-04-03;2;2433762
2020-04-03;3;2268914
2020-04-03;4;2198054
2020-04-03;5;2198642
2020-04-03;6;2303491
2020-04-03;7;2503350
2020-04-03;8;2874765
2020-04-03;9;3529606
2020-04-03;10;3593890
2020-04-03;11;3445008
2020-04-03;12;3335021
2020-04-03;13;3192767
2020-04-03;14;2949310
2020-04-03;15;2911203
2020-04-03;16;2906909
2020-04-03;17;3083656
2020-04-03;18;3477607
2020-04-03;19;4166124
2020-04-03;20;4696756
2020-04-03;21;4816048
2020-04-03;22;4366512
2020-04-03;23;3757262
2020-04-03;24;3240654
2020-04-04;1;2766991
2020-04-04;2;2442613
2020-04-04;3;2235397
2020-04-04;4;2151112
2020-04-04;5;2138097
2020-04-04;6;2213385
2020-04-04;7;2328560
2020-04-04;8;2619629
2020-04-04;9;2855057
2020-04-04;10;3010085
2020-04-04;11;3018424
2020-04-04;12;2972304
2020-04-04;13;2866884
2020-04-04;14;2594316
2020-04-04;15;2539397
2020-04-04;16;2547355
2020-04-04;17;2738002
2020-04-04;18;3159072
2020-04-04;19;3929994
2020-04-04;20;4900446
2020-04-04;21;4875480
2020-04-04;22;4305626
2020-04-04;23;3716489
2020-04-04;24;3189491
2020-04-05;1;2708329
2020-04-05;2;2363057
2020-04-05;3;2164749
2020-04-05;4;2067077
2020-04-05;5;2041021
2020-04-05;6;2099084
2020-04-05;7;2151769
2020-04-05;8;2399849
2020-04-05;9;2594244
2020-04-05;10;2795592
2020-04-05;11;2945232
2020-04-05;12;3078007
2020-04-05;13;2991544
2020-04-05;14;2536101
2020-04-05;15;2414013
2020-04-05;16;2360991
2020-04-05;17;2496804
2020-04-05;18;2902664
2020-04-05;19;3613660
2020-04-05;20;4493723
2020-04-05;21;4643581
2020-04-05;22;4188831
2020-04-05;23;3604950
2020-04-05;24;3072931
2020-04-06;1;2613760
2020-04-06;2;2295592
2020-04-06;3;2135362
2020-04-06;4;2079626
2020-04-06;5;2076541
2020-04-06;6;2163587
2020-04-06;7;2288984
2020-04-06;8;2693678
2020-04-06;9;3338875
2020-04-06;10;3404633
2020-04-06;11;3233769
2020-04-06;12;3108780
2020-04-06;13;2970016
2020-04-06;14;2758562
2020-04-06;15;2746490
2020-04-06;16;2743339
2020-04-06;17;2918584
2020-04-06;18;3274365
2020-04-06;19;3891840
2020-04-06;20;4317844
2020-04-06;21;4517039
2020-04-06;22;4165582
2020-04-06;23;3565294
2020-04-06;24;3024537
2020-04-07;1;2559089
2020-04-07;2;2250115
2020-04-07;3;2100030
2020-04-07;4;2039937
2020-04-07;5;2038339
2020-04-07;6;2132836
2020-04-07;7;2249771
2020-04-07;8;2601417
2020-04-07;9;3246328
2020-04-07;10;3299596
2020-04-07;11;3130689
2020-04-07;12;3013775
2020-04-07;13;2882479
2020-04-07;14;2684546
2020-04-07;15;2679511
2020-04-07;16;2689280
2020-04-07;17;2865473
2020-04-07;18;3234022
2020-04-07;19;3873316
2020-04-07;20;4308318
2020-04-07;21;4495088
2020-04-07;22;4139726
2020-04-07;23;3530875
2020-04-07;24;3033567
2020-04-08;1;2560327
2020-04-08;2;2251664
2020-04-08;3;2096540
2020-04-08;4;2040282
2020-04-08;5;2040261
2020-04-08;6;2125328
2020-04-08;7;2218177
2020-04-08;8;2625672
2020-04-08;9;3243348
2020-04-08;10;3251725
2020-04-08;11;3114218
2020-04-08;12;3012416
2020-04-08;13;2881770
2020-04-08;14;2684434
2020-04-08;15;2677010
2020-04-08;16;2699213
2020-04-08;17;2870799
2020-04-08;18;3224638
2020-04-08;19;3865933
2020-04-08;20;4299170
2020-04-08;21;4474782
2020-04-08;22;4137045
2020-04-08;23;3554739
2020-04-08;24;3032143
2020-04-09;1;2571033
2020-04-09;2;2275705
2020-04-09;3;2091923
2020-04-09;4;2025135
2020-04-09;5;2023429
2020-04-09;6;2108932
2020-04-09;7;2177645
2020-04-09;8;2570234
2020-04-09;9;3169445
2020-04-09;10;3206443
2020-04-09;11;3076040
2020-04-09;12;2991699
2020-04-09;13;2855237
2020-04-09;14;2667045
2020-04-09;15;2664632
2020-04-09;16;2688872
2020-04-09;17;2862010
2020-04-09;18;3210752
2020-04-09;19;3813166
2020-04-09;20;4224305
2020-04-09;21;4419593
2020-04-09;22;4099452
2020-04-09;23;3512667
2020-04-09;24;3009460
2020-04-10;1;2568468
2020-04-10;2;2249944
2020-04-10;3;2089084
2020-04-10;4;2023317
2020-04-10;5;2016305
2020-04-10;6;2099593
2020-04-10;7;2141303
2020-04-10;8;2523232
2020-04-10;9;3115943
2020-04-10;10;3164389
2020-04-10;11;3066681
2020-04-10;12;3000695
2020-04-10;13;2883922
2020-04-10;14;2676349
2020-04-10;15;2676113
2020-04-10;16;2708660
2020-04-10;17;2885111
2020-04-10;18;3233194
2020-04-10;19;3829421
2020-04-10;20;4250389
2020-04-10;21;4422547
2020-04-10;22;4086781
2020-04-10;23;3524220
2020-04-10;24;3025232
2020-04-11;1;2570222
2020-04-11;2;2253932
2020-04-11;3;2085156
2020-04-11;4;2008168
2020-04-11;5;1991963
2020-04-11;6;2056909
2020-04-11;7;2183466
2020-04-11;8;2305649
2020-04-11;9;2581592
2020-04-11;10;2770837
2020-04-11;11;2802696
2020-04-11;12;2776465
2020-04-11;13;2687494
2020-04-11;14;2437147
2020-04-11;15;2412207
2020-04-11;16;2444813
2020-04-11;17;2635961
2020-04-11;18;3015329
2020-04-11;19;3676819
2020-04-11;20;4510824
2020-04-11;21;4659050
2020-04-11;22;4160542
2020-04-11;23;3576931
2020-04-11;24;3119334
2020-04-12;1;2591199
2020-04-12;2;2252117
2020-04-12;3;2066586
2020-04-12;4;1980754
2020-04-12;5;1950387
2020-04-12;6;1993301
2020-04-12;7;2047624
2020-04-12;8;2235834
2020-04-12;9;2420948
2020-04-12;10;2624541
2020-04-12;11;2872655
2020-04-12;12;3412137
2020-04-12;13;3277440
2020-04-12;14;2279275
2020-04-12;15;2108925
2020-04-12;16;2168615
2020-04-12;17;2310825
2020-04-12;18;2612483
2020-04-12;19;3098639
2020-04-12;20;3771798
2020-04-12;21;4161673
2020-04-12;22;3799353
2020-04-12;23;3333960
2020-04-12;24;2891347
2020-04-13;1;2479239
2020-04-13;2;2178779
2020-04-13;3;2010482
2020-04-13;4;1934064
2020-04-13;5;1913780
2020-04-13;6;1962259
2020-04-13;7;2037659
2020-04-13;8;2197705
2020-04-13;9;2347612
2020-04-13;10;2549992
2020-04-13;11;2699740
2020-04-13;12;2937260
2020-04-13;13;3005747
2020-04-13;14;2502100
2020-04-13;15;2408708
2020-04-13;16;2411834
2020-04-13;17;2520940
2020-04-13;18;2895848
2020-04-13;19;3478241
2020-04-13;20;4104906
2020-04-13;21;4288956
2020-04-13;22;3866446
2020-04-13;23;3337521
2020-04-13;24;2856145
2020-04-14;1;2435652
2020-04-14;2;2158908
2020-04-14;3;2021483
2020-04-14;4;1965424
2020-04-14;5;1955376
2020-04-14;6;2030965
2020-04-14;7;2177260
2020-04-14;8;2454641
2020-04-14;9;3057116
2020-04-14;10;3152244
2020-04-14;11;3052373
2020-04-14;12;2970537
2020-04-14;13;2853934
2020-04-14;14;2731085
2020-04-14;15;2795603
2020-04-14;16;2761029
2020-04-14;17;2910578
2020-04-14;18;3226213
2020-04-14;19;3786679
2020-04-14;20;4112048
2020-04-14;21;4340295
2020-04-14;22;3991915
2020-04-14;23;3412482
2020-04-14;24;2935851
2020-04-15;1;2466008
2020-04-15;2;2158157
2020-04-15;3;2015473
2020-04-15;4;1966473
2020-04-15;5;1960614
2020-04-15;6;2034319
2020-04-15;7;2164071
2020-04-15;8;2496210
2020-04-15;9;3135619
2020-04-15;10;3194218
2020-04-15;11;3072446
2020-04-15;12;2965125
2020-04-15;13;2796414
2020-04-15;14;2601746
2020-04-15;15;2587576
2020-04-15;16;2597350
2020-04-15;17;2766468
2020-04-15;18;3115596
2020-04-15;19;3749771
2020-04-15;20;4133740
2020-04-15;21;4374849
2020-04-15;22;4047994
2020-04-15;23;3453748
2020-04-15;24;2923817
2020-04-16;1;2467783
2020-04-16;2;2169619
2020-04-16;3;2025895
2020-04-16;4;1973358
2020-04-16;5;1968818
2020-04-16;6;2055277
2020-04-16;7;2165841
2020-04-16;8;2508205
2020-04-16;9;3114558
2020-04-16;10;3163878
2020-04-16;11;3044300
2020-04-16;12;2986989
2020-04-16;13;2875527
2020-04-16;14;2751739
2020-04-16;15;2815161
2020-04-16;16;2859494
2020-04-16;17;3025759
2020-04-16;18;3306973
2020-04-16;19;3834152
2020-04-16;20;4157046
2020-04-16;21;4389361
2020-04-16;22;4055590
2020-04-16;23;3445178
2020-04-16;24;2947703
2020-04-17;1;2485590
2020-04-17;2;2189481
2020-04-17;3;2027926
2020-04-17;4;1959237
2020-04-17;5;1956761
2020-04-17;6;2042311
2020-04-17;7;2151955
2020-04-17;8;2418033
2020-04-17;9;3097442
2020-04-17;10;3187818
2020-04-17;11;3053277
2020-04-17;12;2994046
2020-04-17;13;2853931
2020-04-17;14;2719252
2020-04-17;15;2784367
2020-04-17;16;2860739
2020-04-17;17;3044419
2020-04-17;18;3317259
2020-04-17;19;3894542
2020-04-17;20;4296915
2020-04-17;21;4452303
2020-04-17;22;4059390
2020-04-17;23;3442432
2020-04-17;24;3001011
2020-04-18;1;2501584
2020-04-18;2;2213794
2020-04-18;3;2059264
2020-04-18;4;1987360
2020-04-18;5;1966591
2020-04-18;6;2021762
2020-04-18;7;2044694
2020-04-18;8;2330470
2020-04-18;9;2592278
2020-04-18;10;2806622
2020-04-18;11;2840228
2020-04-18;12;2807297
2020-04-18;13;2745367
2020-04-18;14;2482441
2020-04-18;15;2445579
2020-04-18;16;2448936
2020-04-18;17;2602144
2020-04-18;18;2958877
2020-04-18;19;3638874
2020-04-18;20;4477973
2020-04-18;21;4502403
2020-04-18;22;4038922
2020-04-18;23;3479285
2020-04-18;24;2981770
2020-04-19;1;2534384
2020-04-19;2;2210524
2020-04-19;3;2027869
2020-04-19;4;1943596
2020-04-19;5;1920361
2020-04-19;6;1957314
2020-04-19;7;1922505
2020-04-19;8;2147516
2020-04-19;9;2351102
2020-04-19;10;2616588
2020-04-19;11;2785466
2020-04-19;12;3001781
2020-04-19;13;3010880
2020-04-19;14;2591888
2020-04-19;15;2530360
2020-04-19;16;2530573
2020-04-19;17;2697848
2020-04-19;18;3066602
2020-04-19;19;3630810
2020-04-19;20;4267140
2020-04-19;21;4313459
2020-04-19;22;3886309
2020-04-19;23;3340763
2020-04-19;24;2837317
2020-04-20;1;2417067
2020-04-20;2;2131409
2020-04-20;3;1988030
2020-04-20;4;1934152
2020-04-20;5;1926028
2020-04-20;6;1988507
2020-04-20;7;2156114
2020-04-20;8;2603046
2020-04-20;9;3450488
2020-04-20;10;3764641
2020-04-20;11;3924500
2020-04-20;12;4052029
2020-04-20;13;3957817
2020-04-20;14;3787234
2020-04-20;15;3801313
2020-04-20;16;3795006
2020-04-20;17;3838019
2020-04-20;18;3966924
2020-04-20;19;4320941
2020-04-20;20;4421726
2020-04-20;21;4401346
2020-04-20;22;3979950
2020-04-20;23;3401773
2020-04-20;24;2899448
2020-04-21;1;2461709
2020-04-21;2;2159316
2020-04-21;3;2021856
2020-04-21;4;1959116
2020-04-21;5;1949241
2020-04-21;6;2022582
2020-04-21;7;2372756
2020-04-21;8;2667888
2020-04-21;9;3500018
2020-04-21;10;3793764
2020-04-21;11;3878199
2020-04-21;12;3917478
2020-04-21;13;3757543
2020-04-21;14;3553244
2020-04-21;15;3535337
2020-04-21;16;3503259
2020-04-21;17;3585656
2020-04-21;18;3771948
2020-04-21;19;4197403
2020-04-21;20;4369023
2020-04-21;21;4542797
2020-04-21;22;4062662
2020-04-21;23;3479593
2020-04-21;24;2958046
2020-04-22;1;2496660
2020-04-22;2;2175709
2020-04-22;3;2019901
2020-04-22;4;1962199
2020-04-22;5;1953926
2020-04-22;6;2033111
2020-04-22;7;2259449
2020-04-22;8;2538091
2020-04-22;9;3198426
2020-04-22;10;3255114
2020-04-22;11;3105476
2020-04-22;12;2992495
2020-04-22;13;2818030
2020-04-22;14;2637887
2020-04-22;15;2646205
2020-04-22;16;2661656
2020-04-22;17;2828406
2020-04-22;18;3117236
2020-04-22;19;3687378
2020-04-22;20;4037691
2020-04-22;21;4343234
2020-04-22;22;4030234
2020-04-22;23;3458813
2020-04-22;24;2926468
2020-04-23;1;2450516
2020-04-23;2;2146311
2020-04-23;3;1994763
2020-04-23;4;1937916
2020-04-23;5;1940344
2020-04-23;6;2015981
2020-04-23;7;2212368
2020-04-23;8;2478534
2020-04-23;9;3080808
2020-04-23;10;3101000
2020-04-23;11;2947690
2020-04-23;12;2867934
2020-04-23;13;2712232
2020-04-23;14;2547873
2020-04-23;15;2559578
2020-04-23;16;2578062
2020-04-23;17;2739291
2020-04-23;18;3050197
2020-04-23;19;3641507
2020-04-23;20;4005947
2020-04-23;21;4311509
2020-04-23;22;4032746
2020-04-23;23;3462387
2020-04-23;24;2928251
2020-04-24;1;2444180
2020-04-24;2;2161823
2020-04-24;3;1998482
2020-04-24;4;1936150
2020-04-24;5;1932197
2020-04-24;6;2001832
2020-04-24;7;2175651
2020-04-24;8;2358464
2020-04-24;9;2999534
2020-04-24;10;3078822
2020-04-24;11;2940276
2020-04-24;12;2862901
2020-04-24;13;2702401
2020-04-24;14;2536243
2020-04-24;15;2560936
2020-04-24;16;2604103
2020-04-24;17;2775961
2020-04-24;18;3080222
2020-04-24;19;3685411
2020-04-24;20;4097935
2020-04-24;21;4348961
2020-04-24;22;3995690
2020-04-24;23;3427338
2020-04-24;24;2977984
2020-04-25;1;2446517
2020-04-25;2;2149880
2020-04-25;3;1983267
2020-04-25;4;1911931
2020-04-25;5;1887289
2020-04-25;6;1913488
2020-04-25;7;1999839
2020-04-25;8;2165944
2020-04-25;9;2393457
2020-04-25;10;2622583
2020-04-25;11;2690997
2020-04-25;12;2771463
2020-04-25;13;2699501
2020-04-25;14;2324471
2020-04-25;15;2282837
2020-04-25;16;2291843
2020-04-25;17;2447916
2020-04-25;18;2804351
2020-04-25;19;3480805
2020-04-25;20;4304048
2020-04-25;21;4404530
2020-04-25;22;3944232
2020-04-25;23;3410181
2020-04-25;24;2911626
2020-04-26;1;2479180
2020-04-26;2;2156899
2020-04-26;3;1984937
2020-04-26;4;1916102
2020-04-26;5;1891468
2020-04-26;6;1902878
2020-04-26;7;1956442
2020-04-26;8;2093185
2020-04-26;9;2302893
2020-04-26;10;2566720
2020-04-26;11;2751478
2020-04-26;12;2961893
2020-04-26;13;2936676
2020-04-26;14;2493917
2020-04-26;15;2381633
2020-04-26;16;2341687
2020-04-26;17;2425020
2020-04-26;18;2745406
2020-04-26;19;3378755
2020-04-26;20;4099332
2020-04-26;21;4179030
2020-04-26;22;3864067
2020-04-26;23;3371064
2020-04-26;24;2864263
2020-04-27;1;2425628
2020-04-27;2;2128565
2020-04-27;3;1978534
2020-04-27;4;1928819
2020-04-27;5;1918053
2020-04-27;6;1952553
2020-04-27;7;2147020
2020-04-27;8;2435308
2020-04-27;9;3113967
2020-04-27;10;3236519
2020-04-27;11;3182747
2020-04-27;12;3169760
2020-04-27;13;3037888
2020-04-27;14;2901416
2020-04-27;15;2915404
2020-04-27;16;2894914
2020-04-27;17;2983778
2020-04-27;18;3219731
2020-04-27;19;3712321
2020-04-27;20;4008778
2020-04-27;21;4226953
2020-04-27;22;3910962
2020-04-27;23;3355035
2020-04-27;24;2849859
2020-04-28;1;2405887
2020-04-28;2;2125240
2020-04-28;3;1990888
2020-04-28;4;1940177
2020-04-28;5;1930209
2020-04-28;6;1974003
2020-04-28;7;2151431
2020-04-28;8;2434280
2020-04-28;9;3194120
2020-04-28;10;3421856
2020-04-28;11;3529821
2020-04-28;12;3631414
2020-04-28;13;3499427
2020-04-28;14;3313048
2020-04-28;15;3342031
2020-04-28;16;3338640
2020-04-28;17;3459258
2020-04-28;18;3651076
2020-04-28;19;4122531
2020-04-28;20;4296012
2020-04-28;21;4355814
2020-04-28;22;3939451
2020-04-28;23;3393891
2020-04-28;24;2895313
2020-04-29;1;2443871
2020-04-29;2;2147043
2020-04-29;3;1999372
2020-04-29;4;1951677
2020-04-29;5;1948049
2020-04-29;6;1985834
2020-04-29;7;2162882
2020-04-29;8;2498166
2020-04-29;9;3235338
2020-04-29;10;3360498
2020-04-29;11;3271149
2020-04-29;12;3209061
2020-04-29;13;3012593
2020-04-29;14;2804080
2020-04-29;15;2831496
2020-04-29;16;2789736
2020-04-29;17;2919295
2020-04-29;18;3178264
2020-04-29;19;3677457
2020-04-29;20;3955949
2020-04-29;21;4144321
2020-04-29;22;3951107
2020-04-29;23;3411829
2020-04-29;24;2897749
2020-04-30;1;2434201
2020-04-30;2;2138282
2020-04-30;3;1987181
2020-04-30;4;1932928
2020-04-30;5;1929235
2020-04-30;6;1958389
2020-04-30;7;2083571
2020-04-30;8;2398316
2020-04-30;9;3011820
2020-04-30;10;3052982
2020-04-30;11;2993093
2020-04-30;12;3005747
2020-04-30;13;2979104
2020-04-30;14;3009072
2020-04-30;15;3180090
2020-04-30;16;3319331
2020-04-30;17;3481513
2020-04-30;18;3660786
2020-04-30;19;4118560
2020-04-30;20;4304978
2020-04-30;21;4297933
2020-04-30;22;3917059
2020-04-30;23;3385553
2020-04-30;24;2905987
2020-05-01;1;2428042
2020-05-01;2;2144827
2020-05-01;3;1982598
2020-05-01;4;1913232
2020-05-01;5;1882953
2020-05-01;6;1898865
2020-05-01;7;2033851
2020-05-01;8;2096916
2020-05-01;9;2313376
2020-05-01;10;2518624
2020-05-01;11;2690902
2020-05-01;12;2836177
2020-05-01;13;2877111
2020-05-01;14;2550927
2020-05-01;15;2558527
2020-05-01;16;2602239
2020-05-01;17;2795544
2020-05-01;18;3099325
2020-05-01;19;3625275
2020-05-01;20;4197823
2020-05-01;21;4336930
2020-05-01;22;3800591
2020-05-01;23;3299490
2020-05-01;24;2847548
2020-05-02;1;2448289
2020-05-02;2;2153153
2020-05-02;3;1971794
2020-05-02;4;1911561
2020-05-02;5;1883912
2020-05-02;6;1896124
2020-05-02;7;2029057
2020-05-02;8;2150287
2020-05-02;9;2419131
2020-05-02;10;2553433
2020-05-02;11;2535519
2020-05-02;12;2528455
2020-05-02;13;2511021
2020-05-02;14;2286687
2020-05-02;15;2240795
2020-05-02;16;2257751
2020-05-02;17;2428103
2020-05-02;18;2760092
2020-05-02;19;3428564
2020-05-02;20;4224087
2020-05-02;21;4383444
2020-05-02;22;3887204
2020-05-02;23;3378385
2020-05-02;24;2871230
2020-05-03;1;2402029
2020-05-03;2;2103919
2020-05-03;3;1924628
2020-05-03;4;1842380
2020-05-03;5;1806192
2020-05-03;6;1796490
2020-05-03;7;1903236
2020-05-03;8;2003761
2020-05-03;9;2179847
2020-05-03;10;2410523
2020-05-03;11;2539034
2020-05-03;12;2675508
2020-05-03;13;2609847
2020-05-03;14;2162189
2020-05-03;15;2068004
2020-05-03;16;2027827
2020-05-03;17;2149794
2020-05-03;18;2490159
2020-05-03;19;3133509
2020-05-03;20;3895125
2020-05-03;21;4167766
2020-05-03;22;3851259
2020-05-03;23;3308317
2020-05-03;24;2764307
2020-05-04;1;2339904
2020-05-04;2;2062449
2020-05-04;3;1927204
2020-05-04;4;1880301
2020-05-04;5;1874569
2020-05-04;6;1896450
2020-05-04;7;2127327
2020-05-04;8;2428435
2020-05-04;9;2917696
2020-05-04;10;2980366
2020-05-04;11;2784324
2020-05-04;12;2659860
2020-05-04;13;2496402
2020-05-04;14;2370791
2020-05-04;15;2425752
2020-05-04;16;2451849
2020-05-04;17;2582129
2020-05-04;18;2844350
2020-05-04;19;3334124
2020-05-04;20;3727314
2020-05-04;21;4053860
2020-05-04;22;3870491
2020-05-04;23;3374138
2020-05-04;24;2810787
2020-05-05;1;2358047
2020-05-05;2;2067713
2020-05-05;3;1942046
2020-05-05;4;1898165
2020-05-05;5;1901693
2020-05-05;6;1925176
2020-05-05;7;2131387
2020-05-05;8;2481873
2020-05-05;9;3098334
2020-05-05;10;3211618
2020-05-05;11;3125524
2020-05-05;12;3111043
2020-05-05;13;2908876
2020-05-05;14;2785680
2020-05-05;15;2778142
2020-05-05;16;2746022
2020-05-05;17;2843066
2020-05-05;18;3075179
2020-05-05;19;3512037
2020-05-05;20;3837800
2020-05-05;21;4116186
2020-05-05;22;3898038
2020-05-05;23;3398975
2020-05-05;24;2834992
2020-05-06;1;2379127
2020-05-06;2;2092036
2020-05-06;3;1958355
2020-05-06;4;1911616
2020-05-06;5;1907749
2020-05-06;6;1933030
2020-05-06;7;2168171
2020-05-06;8;2520666
2020-05-06;9;3130866
2020-05-06;10;3258053
2020-05-06;11;3198737
2020-05-06;12;3165737
2020-05-06;13;2933369
2020-05-06;14;2732911
2020-05-06;15;2775748
2020-05-06;16;2810870
2020-05-06;17;2942618
2020-05-06;18;3156655
2020-05-06;19;3578218
2020-05-06;20;3909358
2020-05-06;21;4125332
2020-05-06;22;3897944
2020-05-06;23;3388438
2020-05-06;24;2824835
2020-05-07;1;2277633
2020-05-07;2;2090114
2020-05-07;3;1932803
2020-05-07;4;1911754
2020-05-07;5;1916818
2020-05-07;6;1962363
2020-05-07;7;2281431
2020-05-07;8;2594533
2020-05-07;9;3251661
2020-05-07;10;3264795
2020-05-07;11;2882906
2020-05-07;12;2744673
2020-05-07;13;2373798
2020-05-07;14;2257916
2020-05-07;15;2480560
2020-05-07;16;2536075
2020-05-07;17;2659723
2020-05-07;18;2846474
2020-05-07;19;3294901
2020-05-07;20;3853913
2020-05-07;21;4124881
2020-05-07;22;3875493
2020-05-07;23;3292470
2020-05-07;24;2809937
2020-05-08;1;2300283
2020-05-08;2;2018870
2020-05-08;3;1899468
2020-05-08;4;1896611
2020-05-08;5;1928098
2020-05-08;6;1984731
2020-05-08;7;2312848
2020-05-08;8;2800050
2020-05-08;9;3579114
2020-05-08;10;3327383
2020-05-08;11;2738911
2020-05-08;12;2609461
2020-05-08;13;2357684
2020-05-08;14;2282316
2020-05-08;15;2671683
2020-05-08;16;2773384
2020-05-08;17;2826765
2020-05-08;18;3002338
2020-05-08;19;3517688
2020-05-08;20;4053800
2020-05-08;21;4206942
2020-05-08;22;3723904
2020-05-08;23;3039565
2020-05-08;24;2822979
2020-05-09;1;2368520
2020-05-09;2;2079320
2020-05-09;3;1948604
2020-05-09;4;1922589
2020-05-09;5;1929020
2020-05-09;6;1940969
2020-05-09;7;2154678
2020-05-09;8;2449922
2020-05-09;9;2749130
2020-05-09;10;2752464
2020-05-09;11;2499941
2020-05-09;12;2328653
2020-05-09;13;2223858
2020-05-09;14;1981303
2020-05-09;15;2090501
2020-05-09;16;2257544
2020-05-09;17;2509462
2020-05-09;18;2999234
2020-05-09;19;3736586
2020-05-09;20;4498662
2020-05-09;21;4374233
2020-05-09;22;3670561
2020-05-09;23;3087525
2020-05-09;24;2902895
2020-05-10;1;2244993
2020-05-10;2;1963764
2020-05-10;3;1923902
2020-05-10;4;1911011
2020-05-10;5;1896805
2020-05-10;6;1880290
2020-05-10;7;2027984
2020-05-10;8;2150110
2020-05-10;9;2415958
2020-05-10;10;2707055
2020-05-10;11;2794338
2020-05-10;12;2872612
2020-05-10;13;2789103
2020-05-10;14;2344125
2020-05-10;15;2305088
2020-05-10;16;2301172
2020-05-10;17;2416530
2020-05-10;18;2728728
2020-05-10;19;3291123
2020-05-10;20;3947681
2020-05-10;21;4125093
2020-05-10;22;3749618
2020-05-10;23;3276228
2020-05-10;24;2787376
2020-05-11;1;2352638
2020-05-11;2;2099167
2020-05-11;3;1970380
2020-05-11;4;1933495
2020-05-11;5;1920149
2020-05-11;6;2024311
2020-05-11;7;2317255
2020-05-11;8;2608895
2020-05-11;9;3313540
2020-05-11;10;3456748
2020-05-11;11;3432088
2020-05-11;12;3520125
2020-05-11;13;3399940
2020-05-11;14;3268471
2020-05-11;15;3366447
2020-05-11;16;3439753
2020-05-11;17;3530389
2020-05-11;18;3704102
2020-05-11;19;4008817
2020-05-11;20;4134104
2020-05-11;21;4239015
2020-05-11;22;3941760
2020-05-11;23;3358166
2020-05-11;24;2807799
2020-05-12;1;2385211
2020-05-12;2;2108794
2020-05-12;3;1979115
2020-05-12;4;1938255
2020-05-12;5;1919273
2020-05-12;6;1977086
2020-05-12;7;2198891
2020-05-12;8;2500326
2020-05-12;9;3110835
2020-05-12;10;3202085
2020-05-12;11;3089215
2020-05-12;12;3039257
2020-05-12;13;2873884
2020-05-12;14;2785973
2020-05-12;15;2851770
2020-05-12;16;2966842
2020-05-12;17;3163263
2020-05-12;18;3409294
2020-05-12;19;3836668
2020-05-12;20;4104161
2020-05-12;21;4234601
2020-05-12;22;3936795
2020-05-12;23;3380587
2020-05-12;24;2814528
2020-05-13;1;2370877
2020-05-13;2;2088511
2020-05-13;3;1967607
2020-05-13;4;1915856
2020-05-13;5;1906511
2020-05-13;6;1975022
2020-05-13;7;2226882
2020-05-13;8;2579878
2020-05-13;9;3344709
2020-05-13;10;3681368
2020-05-13;11;3794099
2020-05-13;12;3900123
2020-05-13;13;3686622
2020-05-13;14;3523972
2020-05-13;15;3620315
2020-05-13;16;3631061
2020-05-13;17;3683871
2020-05-13;18;3835824
2020-05-13;19;4156095
2020-05-13;20;4299138
2020-05-13;21;4309171
2020-05-13;22;3980285
2020-05-13;23;3411732
2020-05-13;24;2849894
2020-05-14;1;2394473
2020-05-14;2;2112952
2020-05-14;3;1980080
2020-05-14;4;1928562
2020-05-14;5;1930691
2020-05-14;6;1978317
2020-05-14;7;2226199
2020-05-14;8;2528915
2020-05-14;9;3155663
2020-05-14;10;3265976
2020-05-14;11;3173261
2020-05-14;12;3116706
2020-05-14;13;2918370
2020-05-14;14;2765181
2020-05-14;15;2824190
2020-05-14;16;2866405
2020-05-14;17;3009390
2020-05-14;18;3229834
2020-05-14;19;3616236
2020-05-14;20;3956106
2020-05-14;21;4180434
2020-05-14;22;3974075
2020-05-14;23;3428156
2020-05-14;24;2874722
2020-05-15;1;2415519
2020-05-15;2;2127886
2020-05-15;3;1996445
2020-05-15;4;1954103
2020-05-15;5;1944251
2020-05-15;6;1997999
2020-05-15;7;2244390
2020-05-15;8;2552910
2020-05-15;9;3229761
2020-05-15;10;3418223
2020-05-15;11;3378834
2020-05-15;12;3423407
2020-05-15;13;3337700
2020-05-15;14;3154608
2020-05-15;15;3126661
2020-05-15;16;3107836
2020-05-15;17;3180653
2020-05-15;18;3341195
2020-05-15;19;3720497
2020-05-15;20;4027560
2020-05-15;21;4155914
2020-05-15;22;3963360
2020-05-15;23;3434591
2020-05-15;24;2900917
2020-05-16;1;2458756
2020-05-16;2;2148839
2020-05-16;3;1997134
2020-05-16;4;1935157
2020-05-16;5;1913556
2020-05-16;6;1937048
2020-05-16;7;2137402
2020-05-16;8;2349497
2020-05-16;9;2725817
2020-05-16;10;3050307
2020-05-16;11;3133830
